,Action,org:resource,concept:name,EventOrigin,EventID,lifecycle:transition,time:timestamp,case:LoanGoal,case:ApplicationType,case:concept:name,case:RequestedAmount,FirstWithdrawalAmount,NumberOfTerms,Accepted,MonthlyCost,Selected,CreditScore,OfferedAmount,OfferID
525067,statechange,User_52,A_Accepted,Application,ApplState_923411482,complete,2016-06-22 17:55:01.579000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525068,Created,User_52,O_Create Offer,Offer,Offer_1094008425,complete,2016-06-22 17:59:43.801000+00:00,Car,New credit,Application_574725645,10000.0,9600.0,60.0,True,187.0,False,0.0,9600.0,
525069,statechange,User_52,O_Created,Offer,OfferState_694408671,complete,2016-06-22 17:59:49.879000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,Offer_1094008425
525070,statechange,User_52,O_Sent (mail and online),Offer,OfferState_1058295616,complete,2016-06-22 18:01:26.487000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,Offer_1094008425
525071,Deleted,User_52,W_Complete application,Workflow,Workitem_1440814377,complete,2016-06-22 18:01:26.527000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525072,Created,User_52,W_Call after offers,Workflow,Workitem_1790383418,schedule,2016-06-22 18:01:26.600000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525073,Obtained,User_52,W_Call after offers,Workflow,Workitem_1047486709,start,2016-06-22 18:01:26.606000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525074,statechange,User_52,A_Complete,Application,ApplState_10775770,complete,2016-06-22 18:01:26.612000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525075,Released,User_52,W_Call after offers,Workflow,Workitem_552053492,suspend,2016-06-22 18:02:48.246000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525076,Created,User_32,O_Create Offer,Offer,Offer_1381586648,complete,2016-06-25 11:09:27.595000+00:00,Car,New credit,Application_574725645,10000.0,10500.0,60.0,False,198.53,False,0.0,10500.0,
525077,statechange,User_32,O_Created,Offer,OfferState_1345007166,complete,2016-06-25 11:09:28.897000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,Offer_1381586648
525078,statechange,User_32,O_Sent (mail and online),Offer,OfferState_1880024094,complete,2016-06-25 11:11:44.801000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,Offer_1381586648
525079,statechange,User_32,O_Cancelled,Offer,OfferState_604423795,complete,2016-06-25 11:11:54.590000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,Offer_1094008425
525080,Obtained,User_16,W_Call after offers,Workflow,Workitem_331198835,resume,2016-06-27 13:24:27.928000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525081,Released,User_16,W_Call after offers,Workflow,Workitem_13239998,suspend,2016-06-27 13:24:58.378000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525082,Deleted,User_126,W_Call after offers,Workflow,Workitem_1037282232,ate_abort,2016-07-01 10:27:36.599000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525083,Created,User_126,W_Validate application,Workflow,Workitem_1344637894,schedule,2016-07-01 10:27:36.618000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525084,Obtained,User_126,W_Validate application,Workflow,Workitem_336163086,start,2016-07-01 10:27:36.677000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525085,statechange,User_126,A_Validating,Application,ApplState_917733991,complete,2016-07-01 10:27:37.703000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525086,statechange,User_126,O_Returned,Offer,OfferState_1370354556,complete,2016-07-01 10:30:27.563000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,Offer_1381586648
525087,Released,User_126,W_Validate application,Workflow,Workitem_58689020,suspend,2016-07-01 10:35:24.607000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525088,Deleted,User_90,W_Validate application,Workflow,Workitem_67412246,ate_abort,2016-07-05 07:52:08.067000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525089,Created,User_90,W_Call incomplete files,Workflow,Workitem_805823541,schedule,2016-07-05 07:52:08.073000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525090,Obtained,User_90,W_Call incomplete files,Workflow,Workitem_635250751,start,2016-07-05 07:52:08.076000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525091,statechange,User_90,A_Incomplete,Application,ApplState_644647753,complete,2016-07-05 07:52:08.078000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525092,Released,User_90,W_Call incomplete files,Workflow,Workitem_462389558,suspend,2016-07-05 07:52:11.980000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525093,Created,User_39,O_Create Offer,Offer,Offer_1158788909,complete,2016-07-05 14:08:47.267000+00:00,Car,New credit,Application_574725645,10000.0,9600.0,60.0,False,187.0,True,943.0,9600.0,
525094,statechange,User_39,O_Created,Offer,OfferState_1500367883,complete,2016-07-05 14:08:48.660000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,Offer_1158788909
525095,statechange,User_39,O_Sent (online only),Offer,OfferState_1336768280,complete,2016-07-05 14:09:24.188000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,Offer_1158788909
525096,Obtained,User_44,W_Call incomplete files,Workflow,Workitem_1955245926,resume,2016-07-05 14:26:44.849000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525097,Released,User_44,W_Call incomplete files,Workflow,Workitem_1930989287,suspend,2016-07-05 14:27:38.734000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525098,Deleted,User_116,W_Call incomplete files,Workflow,Workitem_1638776981,ate_abort,2016-07-06 09:08:45.895000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525099,Created,User_116,W_Validate application,Workflow,Workitem_304485619,schedule,2016-07-06 09:08:45.904000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525100,Obtained,User_116,W_Validate application,Workflow,Workitem_207810887,start,2016-07-06 09:08:45.909000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525101,statechange,User_116,A_Validating,Application,ApplState_2062898920,complete,2016-07-06 09:08:46.020000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525102,Released,User_116,W_Validate application,Workflow,Workitem_1152855847,suspend,2016-07-06 09:08:59.709000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525103,statechange,User_102,O_Returned,Offer,OfferState_1045565791,complete,2016-07-06 13:53:19.876000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,Offer_1158788909
525104,Deleted,User_102,W_Validate application,Workflow,Workitem_279292336,ate_abort,2016-07-06 13:55:19.387000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525105,Created,User_102,W_Call incomplete files,Workflow,Workitem_70423577,schedule,2016-07-06 13:55:19.412000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525106,Obtained,User_102,W_Call incomplete files,Workflow,Workitem_2120858497,start,2016-07-06 13:55:19.415000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525107,statechange,User_102,A_Incomplete,Application,ApplState_1232747177,complete,2016-07-06 13:55:19.425000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525108,Released,User_102,W_Call incomplete files,Workflow,Workitem_1506470500,suspend,2016-07-06 13:58:48.244000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525109,Obtained,User_13,W_Call incomplete files,Workflow,Workitem_46633412,resume,2016-07-06 18:50:00.082000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525110,Released,User_13,W_Call incomplete files,Workflow,Workitem_1835493207,suspend,2016-07-06 18:50:17.779000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525111,Obtained,User_41,W_Call incomplete files,Workflow,Workitem_275823629,resume,2016-07-06 18:52:34.530000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525112,Deleted,User_41,W_Call incomplete files,Workflow,Workitem_888134871,complete,2016-07-06 18:54:50.659000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525113,Created,User_41,W_Validate application,Workflow,Workitem_597382292,schedule,2016-07-06 18:54:50.667000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525114,Obtained,User_41,W_Validate application,Workflow,Workitem_1677781343,start,2016-07-06 18:54:50.674000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525115,statechange,User_41,A_Validating,Application,ApplState_549872830,complete,2016-07-06 18:54:50.751000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525116,Released,User_41,W_Validate application,Workflow,Workitem_857690997,suspend,2016-07-06 18:57:15.079000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525117,statechange,User_112,O_Accepted,Offer,OfferState_1796655660,complete,2016-07-07 05:57:49.757000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,Offer_1158788909
525118,statechange,User_112,A_Pending,Application,ApplState_773331518,complete,2016-07-07 05:57:49.763000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525119,Deleted,User_112,W_Validate application,Workflow,Workitem_1965270645,ate_abort,2016-07-07 05:57:49.766000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,
525120,statechange,User_112,O_Cancelled,Offer,OfferState_2079114813,complete,2016-07-07 05:57:49.778000+00:00,Car,New credit,Application_574725645,10000.0,,,,,,,,Offer_1381586648
529245,Created,User_1,A_Create Application,Application,Application_498842585,complete,2016-06-23 17:07:26.246000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529246,statechange,User_1,A_Submitted,Application,ApplState_2101043994,complete,2016-06-23 17:07:26.300000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529247,Created,User_1,W_Handle leads,Workflow,Workitem_118816603,schedule,2016-06-23 17:07:26.539000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529248,Deleted,User_1,W_Handle leads,Workflow,Workitem_190337828,withdraw,2016-06-23 17:07:59.496000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529249,Created,User_1,W_Complete application,Workflow,Workitem_511333845,schedule,2016-06-23 17:07:59.502000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529250,statechange,User_1,A_Concept,Application,ApplState_1788257172,complete,2016-06-23 17:07:59.508000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529251,Obtained,User_52,W_Complete application,Workflow,Workitem_554731798,start,2016-06-25 10:01:10.254000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529252,statechange,User_52,A_Accepted,Application,ApplState_411203142,complete,2016-06-25 10:08:05.055000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529253,Created,User_52,O_Create Offer,Offer,Offer_563027434,complete,2016-06-25 10:12:13.972000+00:00,Car,New credit,Application_498842585,15000.0,15000.0,120.0,True,154.11,True,869.0,15000.0,
529254,statechange,User_52,O_Created,Offer,OfferState_911291915,complete,2016-06-25 10:12:15.257000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,Offer_563027434
529255,statechange,User_52,O_Sent (mail and online),Offer,OfferState_1361225923,complete,2016-06-25 10:13:55.640000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,Offer_563027434
529256,Deleted,User_52,W_Complete application,Workflow,Workitem_480659340,complete,2016-06-25 10:13:55.655000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529257,Created,User_52,W_Call after offers,Workflow,Workitem_190056241,schedule,2016-06-25 10:13:55.662000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529258,Obtained,User_52,W_Call after offers,Workflow,Workitem_370468683,start,2016-06-25 10:13:55.665000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529259,statechange,User_52,A_Complete,Application,ApplState_1288646961,complete,2016-06-25 10:13:55.669000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529260,Released,User_52,W_Call after offers,Workflow,Workitem_489730851,suspend,2016-06-25 10:15:39.169000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529261,Obtained,User_85,W_Call after offers,Workflow,Workitem_1355274126,resume,2016-07-04 09:35:29.508000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529262,Released,User_85,W_Call after offers,Workflow,Workitem_1499356378,suspend,2016-07-04 09:36:07.503000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529263,Deleted,User_126,W_Call after offers,Workflow,Workitem_45512369,ate_abort,2016-07-05 08:04:27.705000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529264,Created,User_126,W_Validate application,Workflow,Workitem_563782430,schedule,2016-07-05 08:04:27.764000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529265,Obtained,User_126,W_Validate application,Workflow,Workitem_1754023979,start,2016-07-05 08:04:27.767000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529266,statechange,User_126,A_Validating,Application,ApplState_643997380,complete,2016-07-05 08:04:28.728000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529267,statechange,User_126,O_Returned,Offer,OfferState_1470035817,complete,2016-07-05 08:05:11.516000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,Offer_563027434
529268,Released,User_126,W_Validate application,Workflow,Workitem_1609080651,suspend,2016-07-05 08:12:20.872000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529269,Deleted,User_95,W_Validate application,Workflow,Workitem_84871076,ate_abort,2016-07-06 08:47:46.975000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529270,Created,User_95,W_Call incomplete files,Workflow,Workitem_1992527019,schedule,2016-07-06 08:47:46.987000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529271,Obtained,User_95,W_Call incomplete files,Workflow,Workitem_2081013255,start,2016-07-06 08:47:46.991000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529272,statechange,User_95,A_Incomplete,Application,ApplState_1152055393,complete,2016-07-06 08:47:46.994000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529273,Released,User_95,W_Call incomplete files,Workflow,Workitem_559117654,suspend,2016-07-06 08:48:00.709000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529274,Obtained,User_41,W_Call incomplete files,Workflow,Workitem_1585145869,resume,2016-07-06 16:32:34.564000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529275,Deleted,User_41,W_Call incomplete files,Workflow,Workitem_139621544,complete,2016-07-06 16:34:27.766000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529276,Created,User_41,W_Validate application,Workflow,Workitem_723996507,schedule,2016-07-06 16:34:27.774000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529277,Obtained,User_41,W_Validate application,Workflow,Workitem_1936439467,start,2016-07-06 16:34:27.776000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529278,statechange,User_41,A_Validating,Application,ApplState_1916244857,complete,2016-07-06 16:34:27.847000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529279,Released,User_41,W_Validate application,Workflow,Workitem_2034295847,suspend,2016-07-06 16:34:56.001000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529280,statechange,User_112,O_Accepted,Offer,OfferState_1916039830,complete,2016-07-07 05:53:33.978000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,Offer_563027434
529281,statechange,User_112,A_Pending,Application,ApplState_700803144,complete,2016-07-07 05:53:33.982000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
529282,Deleted,User_112,W_Validate application,Workflow,Workitem_2066802411,ate_abort,2016-07-07 05:53:33.984000+00:00,Car,New credit,Application_498842585,15000.0,,,,,,,,
553396,Created,User_1,A_Create Application,Application,Application_1081561286,complete,2016-06-29 18:05:45.680000+00:00,Not speficied,New credit,Application_1081561286,24000.0,,,,,,,,
553397,statechange,User_1,A_Submitted,Application,ApplState_1676948121,complete,2016-06-29 18:05:45.733000+00:00,Not speficied,New credit,Application_1081561286,24000.0,,,,,,,,
553398,Created,User_1,W_Handle leads,Workflow,Workitem_596887238,schedule,2016-06-29 18:05:46.108000+00:00,Not speficied,New credit,Application_1081561286,24000.0,,,,,,,,
553399,Deleted,User_1,W_Handle leads,Workflow,Workitem_351733481,withdraw,2016-06-29 18:07:20.082000+00:00,Not speficied,New credit,Application_1081561286,24000.0,,,,,,,,
553400,Created,User_1,W_Complete application,Workflow,Workitem_802362229,schedule,2016-06-29 18:07:20.093000+00:00,Not speficied,New credit,Application_1081561286,24000.0,,,,,,,,
553401,statechange,User_1,A_Concept,Application,ApplState_606481491,complete,2016-06-29 18:07:20.099000+00:00,Not speficied,New credit,Application_1081561286,24000.0,,,,,,,,
553402,Obtained,User_38,W_Complete application,Workflow,Workitem_290907595,start,2016-07-02 14:31:03.583000+00:00,Not speficied,New credit,Application_1081561286,24000.0,,,,,,,,
